req_id,domain,source_path,source_section,source_quote,category,priority,atomic_assertion,expected_evidence,notes
REQ-CF-00852,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 6 | **入账类型字段（bank_transfer/grant）** | 现状 recharge_orders 无入账类型字段（仅 method='manual'） | R1 建议新增 `topup_type` 产品字段，驱动凭证/单号必填逻辑 | **A6（待产品裁决）**：建议新增；若架构评估可在表单层判断（不对应存储字段）亦可，业务规则不变 |,field,P1,现状（文档/代码）应满足：现状 recharge_orders 无入账类型字段（仅 method='manual'）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00853,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 6 | **入账类型字段（bank_transfer/grant）** | 现状 recharge_orders 无入账类型字段（仅 method='manual'） | R1 建议新增 `topup_type` 产品字段，驱动凭证/单号必填逻辑 | **A6（待产品裁决）**：建议新增；若架构评估可在表单层判断（不对应存储字段）亦可，业务规则不变 |,field,P1,本期 PRD 增量应满足：R1 建议新增 `topup_type` 产品字段，驱动凭证/单号必填逻辑,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00854,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 6 | **入账类型字段（bank_transfer/grant）** | 现状 recharge_orders 无入账类型字段（仅 method='manual'） | R1 建议新增 `topup_type` 产品字段，驱动凭证/单号必填逻辑 | **A6（待产品裁决）**：建议新增；若架构评估可在表单层判断（不对应存储字段）亦可，业务规则不变 |,field,P1,产品裁决建议应满足：**A6（待产品裁决）**：建议新增；若架构评估可在表单层判断（不对应存储字段）亦可，业务规则不变,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00855,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 7 | **人工上账 vs 人工补单 SOP** | ref §7.1.3 人工补单 SOP（`manual-fix`，充值回调异常场景）与人工上账（对公到账入账）是两个不同入口 | 本期仅做人工上账创建；补单 SOP 不在本期范围 | 建议在文档层明确两路径语义差异，避免运营混淆；补单是否复用人工上账由后续阶段评估 |,logic,P1,差异点应满足：**人工上账 vs 人工补单 SOP**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00856,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 7 | **人工上账 vs 人工补单 SOP** | ref §7.1.3 人工补单 SOP（`manual-fix`，充值回调异常场景）与人工上账（对公到账入账）是两个不同入口 | 本期仅做人工上账创建；补单 SOP 不在本期范围 | 建议在文档层明确两路径语义差异，避免运营混淆；补单是否复用人工上账由后续阶段评估 |,exception,P1,现状（文档/代码）应满足：ref §7.1.3 人工补单 SOP（`manual-fix`，充值回调异常场景）与人工上账（对公到账入账）是两个不同入口,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00857,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 7 | **人工上账 vs 人工补单 SOP** | ref §7.1.3 人工补单 SOP（`manual-fix`，充值回调异常场景）与人工上账（对公到账入账）是两个不同入口 | 本期仅做人工上账创建；补单 SOP 不在本期范围 | 建议在文档层明确两路径语义差异，避免运营混淆；补单是否复用人工上账由后续阶段评估 |,logic,P1,本期 PRD 增量应满足：本期仅做人工上账创建；补单 SOP 不在本期范围,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00858,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 7 | **人工上账 vs 人工补单 SOP** | ref §7.1.3 人工补单 SOP（`manual-fix`，充值回调异常场景）与人工上账（对公到账入账）是两个不同入口 | 本期仅做人工上账创建；补单 SOP 不在本期范围 | 建议在文档层明确两路径语义差异，避免运营混淆；补单是否复用人工上账由后续阶段评估 |,logic,P1,产品裁决建议应满足：建议在文档层明确两路径语义差异，避免运营混淆；补单是否复用人工上账由后续阶段评估,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00859,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 8 | **用户端 ALLOWED_METHODS 不含 manual** | `recharge.ts:82` 用户端支付方式不含 manual | 本期不开放用户端发起人工上账（人工上账是管理端操作）；用户端对公转账自助走 ref §4.3 现有流程 | 无需裁决，明确边界即可 |,logic,P1,差异点应满足：**用户端 ALLOWED_METHODS 不含 manual**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00860,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 8 | **用户端 ALLOWED_METHODS 不含 manual** | `recharge.ts:82` 用户端支付方式不含 manual | 本期不开放用户端发起人工上账（人工上账是管理端操作）；用户端对公转账自助走 ref §4.3 现有流程 | 无需裁决，明确边界即可 |,logic,P1,现状（文档/代码）应满足：`recharge.ts:82` 用户端支付方式不含 manual,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00861,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 8 | **用户端 ALLOWED_METHODS 不含 manual** | `recharge.ts:82` 用户端支付方式不含 manual | 本期不开放用户端发起人工上账（人工上账是管理端操作）；用户端对公转账自助走 ref §4.3 现有流程 | 无需裁决，明确边界即可 |,logic,P1,本期 PRD 增量应满足：本期不开放用户端发起人工上账（人工上账是管理端操作）；用户端对公转账自助走 ref §4.3 现有流程,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00862,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 8 | **用户端 ALLOWED_METHODS 不含 manual** | `recharge.ts:82` 用户端支付方式不含 manual | 本期不开放用户端发起人工上账（人工上账是管理端操作）；用户端对公转账自助走 ref §4.3 现有流程 | 无需裁决，明确边界即可 |,boundary,P1,产品裁决建议应满足：无需裁决，明确边界即可,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00863,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 9 | **调减（扣减）通知** | 调账调减生效无通知 | 本期 R4 仅覆盖入账（调增/上账/充值）成功；调减通知后续阶段定义 | 后续阶段评估（建议事件名与文案单列，如 `balance_adjust`） |,action,P1,差异点应满足：**调减（扣减）通知**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00864,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 9 | **调减（扣减）通知** | 调账调减生效无通知 | 本期 R4 仅覆盖入账（调增/上账/充值）成功；调减通知后续阶段定义 | 后续阶段评估（建议事件名与文案单列，如 `balance_adjust`） |,action,P1,现状（文档/代码）应满足：调账调减生效无通知,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00865,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 9 | **调减（扣减）通知** | 调账调减生效无通知 | 本期 R4 仅覆盖入账（调增/上账/充值）成功；调减通知后续阶段定义 | 后续阶段评估（建议事件名与文案单列，如 `balance_adjust`） |,action,P1,本期 PRD 增量应满足：本期 R4 仅覆盖入账（调增/上账/充值）成功；调减通知后续阶段定义,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00866,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 9 | **调减（扣减）通知** | 调账调减生效无通知 | 本期 R4 仅覆盖入账（调增/上账/充值）成功；调减通知后续阶段定义 | 后续阶段评估（建议事件名与文案单列，如 `balance_adjust`） |,logic,P1,产品裁决建议应满足：后续阶段评估（建议事件名与文案单列，如 `balance_adjust`）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00867,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 10 | **幂等机制** | `services/idempotency.ts` 已存在未接入（P1-10） | R1 以""转账单号唯一 + 状态机防重审""兜底；正式 Idempotency-Key 接入属 R10 | R10 阶段接入，本期验收以""重复创建同单号被拒、重复审核被拒""为准 |",idempotency,P0,差异点应满足：**幂等机制**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00868,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 10 | **幂等机制** | `services/idempotency.ts` 已存在未接入（P1-10） | R1 以""转账单号唯一 + 状态机防重审""兜底；正式 Idempotency-Key 接入属 R10 | R10 阶段接入，本期验收以""重复创建同单号被拒、重复审核被拒""为准 |",logic,P1,现状（文档/代码）应满足：`services/idempotency.ts` 已存在未接入（P1-10）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00869,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 10 | **幂等机制** | `services/idempotency.ts` 已存在未接入（P1-10） | R1 以""转账单号唯一 + 状态机防重审""兜底；正式 Idempotency-Key 接入属 R10 | R10 阶段接入，本期验收以""重复创建同单号被拒、重复审核被拒""为准 |",state,P0,"本期 PRD 增量应满足：R1 以""转账单号唯一 + 状态机防重审""兜底；正式 Idempotency-Key 接入属 R10",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00870,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 10 | **幂等机制** | `services/idempotency.ts` 已存在未接入（P1-10） | R1 以""转账单号唯一 + 状态机防重审""兜底；正式 Idempotency-Key 接入属 R10 | R10 阶段接入，本期验收以""重复创建同单号被拒、重复审核被拒""为准 |",test,P1,"产品裁决建议应满足：R10 阶段接入，本期验收以""重复创建同单号被拒、重复审核被拒""为准",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00871,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 11 | **2FA（SPEC-§20 L3）** | L3 写操作需 2FA + 二次确认（R7） | 本期前端二次确认已实现；2FA 校验仅预留说明，不实现 | R7 阶段接入，本期不验收 2FA |,logic,P1,差异点应满足：**2FA（SPEC-§20 L3）**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00872,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 11 | **2FA（SPEC-§20 L3）** | L3 写操作需 2FA + 二次确认（R7） | 本期前端二次确认已实现；2FA 校验仅预留说明，不实现 | R7 阶段接入，本期不验收 2FA |,logic,P1,现状（文档/代码）应满足：L3 写操作需 2FA + 二次确认（R7）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00873,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 11 | **2FA（SPEC-§20 L3）** | L3 写操作需 2FA + 二次确认（R7） | 本期前端二次确认已实现；2FA 校验仅预留说明，不实现 | R7 阶段接入，本期不验收 2FA |,logic,P1,本期 PRD 增量应满足：本期前端二次确认已实现；2FA 校验仅预留说明，不实现,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00874,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 11 | **2FA（SPEC-§20 L3）** | L3 写操作需 2FA + 二次确认（R7） | 本期前端二次确认已实现；2FA 校验仅预留说明，不实现 | R7 阶段接入，本期不验收 2FA |,test,P1,产品裁决建议应满足：R7 阶段接入，本期不验收 2FA,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00875,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 12 | **职责分离** | 现状单步审核、创建人可审核 | 本期保持单步审核对齐现状 | R5 阶段强制""创建人 ≠ 审核人"" |",logic,P1,差异点应满足：**职责分离**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00876,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 12 | **职责分离** | 现状单步审核、创建人可审核 | 本期保持单步审核对齐现状 | R5 阶段强制""创建人 ≠ 审核人"" |",logic,P1,现状（文档/代码）应满足：现状单步审核、创建人可审核,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00877,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 12 | **职责分离** | 现状单步审核、创建人可审核 | 本期保持单步审核对齐现状 | R5 阶段强制""创建人 ≠ 审核人"" |",logic,P1,本期 PRD 增量应满足：本期保持单步审核对齐现状,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00878,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 12 | **职责分离** | 现状单步审核、创建人可审核 | 本期保持单步审核对齐现状 | R5 阶段强制""创建人 ≠ 审核人"" |",logic,P1,"产品裁决建议应满足：R5 阶段强制""创建人 ≠ 审核人""",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00879,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 13 | **用户搜索手机号** | `users.phone` 可空（varchar(30)） | R1 用户搜索支持邮箱/ID/手机号；未绑定手机号用户仅邮箱/ID 可搜 | 无需裁决，属字段能力说明；前端需提示""请输入已绑定的邮箱/手机号或用户ID"" |",logic,P1,差异点应满足：**用户搜索手机号**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00880,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 13 | **用户搜索手机号** | `users.phone` 可空（varchar(30)） | R1 用户搜索支持邮箱/ID/手机号；未绑定手机号用户仅邮箱/ID 可搜 | 无需裁决，属字段能力说明；前端需提示""请输入已绑定的邮箱/手机号或用户ID"" |",logic,P1,现状（文档/代码）应满足：`users.phone` 可空（varchar(30)）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00881,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 13 | **用户搜索手机号** | `users.phone` 可空（varchar(30)） | R1 用户搜索支持邮箱/ID/手机号；未绑定手机号用户仅邮箱/ID 可搜 | 无需裁决，属字段能力说明；前端需提示""请输入已绑定的邮箱/手机号或用户ID"" |",logic,P1,本期 PRD 增量应满足：R1 用户搜索支持邮箱/ID/手机号；未绑定手机号用户仅邮箱/ID 可搜,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00882,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,"| 13 | **用户搜索手机号** | `users.phone` 可空（varchar(30)） | R1 用户搜索支持邮箱/ID/手机号；未绑定手机号用户仅邮箱/ID 可搜 | 无需裁决，属字段能力说明；前端需提示""请输入已绑定的邮箱/手机号或用户ID"" |",field,P1,"产品裁决建议应满足：无需裁决，属字段能力说明；前端需提示""请输入已绑定的邮箱/手机号或用户ID""",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00883,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 14 | **列表契约占位字段** | 列表 `evidence_url` / `transfer_no` / `reviewer_id` 恒为 null（P1-9） | R1 创建/审核落地后上述字段有值；正式凭证存储方案（OSS/附件表）属 R9 | R9 阶段完善，本期以字段落库（至少 reviewer_id、transfer_no）为最低要求 |,field,P1,差异点应满足：**列表契约占位字段**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00884,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 14 | **列表契约占位字段** | 列表 `evidence_url` / `transfer_no` / `reviewer_id` 恒为 null（P1-9） | R1 创建/审核落地后上述字段有值；正式凭证存储方案（OSS/附件表）属 R9 | R9 阶段完善，本期以字段落库（至少 reviewer_id、transfer_no）为最低要求 |,logic,P1,现状（文档/代码）应满足：列表 `evidence_url` / `transfer_no` / `reviewer_id` 恒为 null（P1-9）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00885,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 14 | **列表契约占位字段** | 列表 `evidence_url` / `transfer_no` / `reviewer_id` 恒为 null（P1-9） | R1 创建/审核落地后上述字段有值；正式凭证存储方案（OSS/附件表）属 R9 | R9 阶段完善，本期以字段落库（至少 reviewer_id、transfer_no）为最低要求 |,field,P1,本期 PRD 增量应满足：R1 创建/审核落地后上述字段有值；正式凭证存储方案（OSS/附件表）属 R9,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00886,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,9. 与现有 SPEC 的差异说明（增量点与产品裁决建议）,| 14 | **列表契约占位字段** | 列表 `evidence_url` / `transfer_no` / `reviewer_id` 恒为 null（P1-9） | R1 创建/审核落地后上述字段有值；正式凭证存储方案（OSS/附件表）属 R9 | R9 阶段完善，本期以字段落库（至少 reviewer_id、transfer_no）为最低要求 |,field,P1,产品裁决建议应满足：R9 阶段完善，本期以字段落库（至少 reviewer_id、transfer_no）为最低要求,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00887,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,## 10. 附录：待产品裁决清单（汇总）,logic,P1,编号应满足：A1,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00888,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,"| A1 | 人工上账/充值单笔金额上限 | **¥50,000**（对齐 ref-2.2.6 §4.4）；代码 1,000,000 对齐修正；>50,000 本期拒绝，R5 分级放开 | R1 校验规则、§9 差异项 1 |",field,P1,事项应满足：人工上账/充值单笔金额上限,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00889,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,"| A1 | 人工上账/充值单笔金额上限 | **¥50,000**（对齐 ref-2.2.6 §4.4）；代码 1,000,000 对齐修正；>50,000 本期拒绝，R5 分级放开 | R1 校验规则、§9 差异项 1 |",logic,P1,"建议值应满足：**¥50,000**（对齐 ref-2.2.6 §4.4）；代码 1,000,000 对齐修正；>50,000 本期拒绝，R5 分级放开",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00890,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,"| A1 | 人工上账/充值单笔金额上限 | **¥50,000**（对齐 ref-2.2.6 §4.4）；代码 1,000,000 对齐修正；>50,000 本期拒绝，R5 分级放开 | R1 校验规则、§9 差异项 1 |",logic,P1,影响应满足：R1 校验规则、§9 差异项 1,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00891,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,## 10. 附录：待产品裁决清单（汇总）,logic,P1,编号应满足：A2,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00892,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A2 | 人工上账单日累计上限 | 本期不设限（对公不受限口径）；R6 增加 24h 限额与拆分规避 | R1 业务规则、§9 差异项 2 |,logic,P1,事项应满足：人工上账单日累计上限,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00893,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A2 | 人工上账单日累计上限 | 本期不设限（对公不受限口径）；R6 增加 24h 限额与拆分规避 | R1 业务规则、§9 差异项 2 |,logic,P1,建议值应满足：本期不设限（对公不受限口径）；R6 增加 24h 限额与拆分规避,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00894,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A2 | 人工上账单日累计上限 | 本期不设限（对公不受限口径）；R6 增加 24h 限额与拆分规避 | R1 业务规则、§9 差异项 2 |,logic,P1,影响应满足：R1 业务规则、§9 差异项 2,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00895,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,## 10. 附录：待产品裁决清单（汇总）,logic,P1,编号应满足：A3,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00896,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A3 | `recharge_success` 站内信是否强制开启 | **强制开启不可关闭**（资金到账强通知）；同步修订 SPEC-§22 事件表 | R4 渠道规则、§9 差异项 3 |,logic,P1,事项应满足：`recharge_success` 站内信是否强制开启,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00897,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A3 | `recharge_success` 站内信是否强制开启 | **强制开启不可关闭**（资金到账强通知）；同步修订 SPEC-§22 事件表 | R4 渠道规则、§9 差异项 3 |,action,P0,建议值应满足：**强制开启不可关闭**（资金到账强通知）；同步修订 SPEC-§22 事件表,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00898,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A3 | `recharge_success` 站内信是否强制开启 | **强制开启不可关闭**（资金到账强通知）；同步修订 SPEC-§22 事件表 | R4 渠道规则、§9 差异项 3 |,logic,P1,影响应满足：R4 渠道规则、§9 差异项 3,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00899,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,## 10. 附录：待产品裁决清单（汇总）,logic,P1,编号应满足：A4,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00900,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A4 | 充值订单审核是否开放给 finance | **建议开放**（纳入 `finance.topup`，对齐 §4.4 适用角色）；如否，本期保持 admin/super_admin | 权限矩阵、§9 差异项 4 |,logic,P1,事项应满足：充值订单审核是否开放给 finance,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00901,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A4 | 充值订单审核是否开放给 finance | **建议开放**（纳入 `finance.topup`，对齐 §4.4 适用角色）；如否，本期保持 admin/super_admin | 权限矩阵、§9 差异项 4 |,permission,P1,建议值应满足：**建议开放**（纳入 `finance.topup`，对齐 §4.4 适用角色）；如否，本期保持 admin/super_admin,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00902,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A4 | 充值订单审核是否开放给 finance | **建议开放**（纳入 `finance.topup`，对齐 §4.4 适用角色）；如否，本期保持 admin/super_admin | 权限矩阵、§9 差异项 4 |,permission,P1,影响应满足：权限矩阵、§9 差异项 4,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00903,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,## 10. 附录：待产品裁决清单（汇总）,logic,P1,编号应满足：A5,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00904,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A5 | 新增 `finance.adjust` 权限点 | **建议新增**（仅 admin/super_admin），同步权限树与前端渲染 | R3、§9 差异项 5 |,permission,P1,事项应满足：新增 `finance.adjust` 权限点,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00905,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A5 | 新增 `finance.adjust` 权限点 | **建议新增**（仅 admin/super_admin），同步权限树与前端渲染 | R3、§9 差异项 5 |,permission,P1,建议值应满足：**建议新增**（仅 admin/super_admin），同步权限树与前端渲染,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-00906,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,10. 附录：待产品裁决清单（汇总）,| A5 | 新增 `finance.adjust` 权限点 | **建议新增**（仅 admin/super_admin），同步权限树与前端渲染 | R3、§9 差异项 5 |,logic,P1,影响应满足：R3、§9 差异项 5,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
