req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
REQ-CF-00213,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：璐︽湡绠＄悊,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00214,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：閰嶇疆鎺堜俊鐢ㄦ埛鐨勭粨绠楀懆鏈燂紙鏈堢粨/鍗婃湀缁擄級锛屽埌鏈熻嚜鍔ㄧ敓鎴愯处鍗?,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00216,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：娆犺垂杈炬巿淇￠搴?50%/80%/100% 鏃跺垎鍒€氱煡,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00217,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：鎺堜俊瀹℃壒,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00218,core-finance,docs/PRD-财务模块增强.md,source_quote;atomic_assertion,功能规格,| 鎺ㄩ€?| 鐢熸垚鍚庤嚜鍔ㄩ€氱煡璐㈠姟鍜?super_admin |,璇存槑应满足：璁剧疆鎺堜俊棰濆害闇€ super_admin 瀹℃壒锛岃褰曟搷浣滄棩蹇?,,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00219,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote,API 接口,| 方法 | 路径 | 说明 | 权限 |,鏂规硶应满足：`PUT`,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
REQ-CF-00220,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/users/:id/credit-limit`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00221,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：璁剧疆鐢ㄦ埛鎺堜俊棰濆害,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00222,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,鏉冮檺应满足：super_admin,66,62;125;172;245;272,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
REQ-CF-00224,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/users/credit-list`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00225,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：鎺堜俊鐢ㄦ埛鍒楄〃,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00228,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/credit/usage`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00229,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：鎺堜俊棰濆害浣跨敤缁熻,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00232,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/me/credit`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00233,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：鐢ㄦ埛鏌ョ湅鑷繁鐨勬巿淇′俊鎭?,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00234,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,鏉冮檺应满足：鐢ㄦ埛,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00235,core-finance,docs/PRD-财务模块增强.md,source_section;atomic_assertion,前端变更,| 页面 | 变更 |,"椤甸潰应满足：绠＄悊鍚庡彴 鈫?鐢ㄦ埛璇︽儏 鈫?鏂板""鎺堜俊绠＄悊""鏍囩椤?",73;183;282,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00236,core-finance,docs/PRD-财务模块增强.md,source_section;atomic_assertion,前端变更,| 页面 | 变更 |,鍙樻洿应满足：璁剧疆鎺堜俊棰濆害銆佹煡鐪嬩娇鐢ㄨ褰?,73;183;282,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00237,core-finance,docs/PRD-财务模块增强.md,source_section;atomic_assertion,前端变更,| 页面 | 变更 |,"椤甸潰应满足：绠＄悊鍚庡彴 鈫?鏂板""鎺堜俊绠＄悊""鍏ュ彛",73;183;282,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00238,core-finance,docs/PRD-财务模块增强.md,source_section;atomic_assertion,前端变更,| 页面 | 变更 |,鍙樻洿应满足：鎺堜俊鐢ㄦ埛鍒楄〃锛屽睍绀洪搴?宸茬敤/鍙敤/璐︽湡,73;183;282,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00239,core-finance,docs/PRD-财务模块增强.md,source_section;atomic_assertion,前端变更,| 页面 | 变更 |,椤甸潰应满足：鐢ㄦ埛绔?鈫?浣欓鍗＄墖,73;183;282,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00240,core-finance,docs/PRD-财务模块增强.md,source_section;atomic_assertion,前端变更,| 页面 | 变更 |,"鍙樻洿应满足：灞曠ず鎺堜俊棰濆害淇℃伅锛?鍙敤棰濆害 楼XX / 宸茬敤 楼XX""",73;183;282,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00241,core-finance,docs/PRD-财务模块增强.md,source_quote;atomic_assertion,背景,姣忔湀璐㈠姟闇€瑕佸悜绠＄悊灞傝緭鍑哄畬鏁寸殑璐㈠姟鎶ュ憡锛屽綋鍓嶅彧鏈夋瘺鍒╂鼎鍒嗘瀽锛屾病鏈夋湀搴︽姤鍛婃ā鏉裤€傝储鍔℃瘡鏈堟墜鍔ㄤ粠绯荤粺鍚勫瀵煎嚭鏁版嵁鎷?Excel锛岃€楁椂 2-3 澶┿€?,褰撳墠閫€娆炬祦绋嬶細鐢ㄦ埛鐢宠 鈫?璐㈠姟瀹℃牳 鈫?鎵嬪姩璋冩暣浣欓 鈫?鎵嬪姩璁＄畻浣ｉ噾鎵ｅ洖銆傛搷浣滈闄╅珮锛屼笖瀹规槗婕忕畻宸插彂鏀剧殑浣ｉ噾銆?,,13;82;138;193;258,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00242,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：閫€娆剧敵璇?,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00243,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：鐢ㄦ埛绔彁浜ら€€娆剧敵璇凤紝閫夋嫨閫€娆惧師鍥?,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00244,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：閫€娆惧鏍?,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00245,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：璐㈠姟瀹℃牳閫€娆剧敵璇凤紝纭閫€娆鹃噾棰?,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00246,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：鑷姩浣欓璋冩暣,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00247,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：瀹℃牳閫氳繃鍚庣郴缁熻嚜鍔ㄦ墸鍑忎綑棰濓紙涓嶅啀鎵嬪姩鎿嶄綔锛墊,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00249,core-finance,docs/PRD-财务模块增强.md,source_quote;atomic_assertion,功能规格,| 鎶ュ憡鍐呭 | 鏀跺叆鍒嗘瀽锛堟寜閫氶亾/妯″瀷/浠ｇ悊鍒嗭級銆佹敮鍑哄垎鏋愶紙鎸変緵搴斿晢鍒嗭級銆佹瘺鍒╃巼鍒嗘瀽銆佺敤鎴峰厖鍊?娑堣€楄秼鍔裤€佷唬鐞嗕剑閲戞敮鍑恒€佷緵搴斿晢缁撶畻鏄庣粏 |,璇存槑应满足：鑷姩璁＄畻璇ョ敤鎴锋渶杩戠殑娑堣垂涓凡鍙戞斁鐨勪唬鐞嗕剑閲戯紝鎸夋瘮渚嬫墸鍥?,,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00250,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：浣ｉ噾鎵ｅ洖鎵ц,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00251,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：鎵ｅ洖閲戦浠庝唬鐞嗙殑寰呯粨绠椾剑閲戜腑鎵ｉ櫎锛屽涓嶈冻鍒欒鍏ヤ唬鐞嗘瑺娆?,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00252,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：閫€娆捐褰?,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00253,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：瀹屾暣鐨勯€€娆?浣ｉ噾鎵ｅ洖瀹¤閾捐矾,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00255,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/me/refunds`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00256,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：鐢ㄦ埛鎻愪氦閫€娆剧敵璇?,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00259,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/refunds`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00260,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：閫€娆惧垪琛?,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00263,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/refunds/:id/review`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00264,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：瀹℃牳閫€娆撅紙鍚嚜鍔ㄤ剑閲戞墸鍥炶绠楋級,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00267,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/refunds/:id/commission-impact`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00268,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：鏌ョ湅閫€娆炬秹鍙婄殑浣ｉ噾鎵ｅ洖鏄庣粏,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00270,core-finance,docs/PRD-财务模块增强.md,source_quote;atomic_assertion,背景,姣忔湀璐㈠姟闇€瑕佸悜绠＄悊灞傝緭鍑哄畬鏁寸殑璐㈠姟鎶ュ憡锛屽綋鍓嶅彧鏈夋瘺鍒╂鼎鍒嗘瀽锛屾病鏈夋湀搴︽姤鍛婃ā鏉裤€傝储鍔℃瘡鏈堟墜鍔ㄤ粠绯荤粺鍚勫瀵煎嚭鏁版嵁鎷?Excel锛岃€楁椂 2-3 澶┿€?,璐㈠姟姣忔湀闇€瑕佸悜绋庡姟閮ㄩ棬鐢虫姤锛岄渶瑕佺煡閬撴湰鏈堝紑绁ㄩ噾棰濄€佹湭寮€绁ㄩ噾棰濄€佸鍊肩◣涓撶敤鍙戠エ缁熻銆傚綋鍓嶇郴缁熷彧璁板綍鍙戠エ鐢宠娴佺▼锛屾病鏈夊紑绁ㄧ粺璁″拰绋庣エ鍒嗘瀽銆?,,13;82;138;193;258,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00271,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：寮€绁ㄧ粺璁?,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00272,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：鏈湀寮€绁ㄩ噾棰濓紙鏅エ/涓撶エ鍒嗗埆缁熻锛夈€佸紑绁ㄧ瑪鏁般€佸悓姣?鐜瘮,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00273,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：鏈紑绁ㄧ粺璁?,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00274,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：鏈紑绁ㄦ秷璐归噾棰濄€佸彲寮€绁ㄤ絾鏈敵璇风殑鏈堜唤,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00275,core-finance,docs/PRD-财务模块增强.md,source_quote,功能规格,| 鎶ュ憡鍐呭 | 鏀跺叆鍒嗘瀽锛堟寜閫氶亾/妯″瀷/浠ｇ悊鍒嗭級銆佹敮鍑哄垎鏋愶紙鎸変緵搴斿晢鍒嗭級銆佹瘺鍒╃巼鍒嗘瀽銆佺敤鎴峰厖鍊?娑堣€楄秼鍔裤€佷唬鐞嗕剑閲戞敮鍑恒€佷緵搴斿晢缁撶畻鏄庣粏 |,妯″潡应满足：绋庣エ鍒嗘瀽,,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00276,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：澧炲€肩◣涓撶敤鍙戠エ鍗犳瘮銆佽繘椤规姷鎵ｉ浼?,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00277,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,#### 功能规格,妯″潡应满足：寮€绁ㄨ秼鍔?,17;86;142;197;262,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00278,core-finance,docs/PRD-财务模块增强.md,atomic_assertion,功能规格,| 模块 | 说明 |,璇存槑应满足：杩?12 涓湀寮€绁ㄩ噾棰濊秼鍔垮浘,19;88;144;199;264,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00279,core-finance,docs/PRD-财务模块增强.md,source_quote,功能规格,| 瀵煎嚭鏍煎紡 | PDF锛堟墦鍗扮増锛? Excel锛堝垎鏋愮増锛墊,妯″潡应满足：瀵煎嚭,,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00280,core-finance,docs/PRD-财务模块增强.md,source_quote;atomic_assertion,功能规格,| 瀵煎嚭鏍煎紡 | PDF锛堟墦鍗扮増锛? Excel锛堝垎鏋愮増锛墊,璇存槑应满足：寮€绁ㄦ槑缁嗗鍑轰负 CSV/Excel锛岀敤浜庣◣鍔＄敵鎶?,,17;86;142;197;262,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00282,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/finance/tax-summary`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00283,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：绋庣エ缁熻鎬昏,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00286,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/finance/tax-summary/detail`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00287,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：寮€绁ㄦ槑缁?,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00290,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| `GET` | `/api/v1/admin/finance/reports/monthly` | 月度报告列表 | finance 以上 |,璺緞应满足：`/api/v1/admin/finance/tax-summary/uninvoiced`,66,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00291,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,API 接口,| 方法 | 路径 | 说明 | 权限 |,璇存槑应满足：鏈紑绁ㄦ秷璐规槑缁?,64;127;174;247;274,62;125;172;245;272,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00293,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,前端变更,"| 璐㈠姟 鈫?鏂板""鏈堝害鎶ュ憡""鍏ュ彛 | 鎶ュ憡鍒楄〃椤碉紝灞曠ず宸茬敓鎴愮殑鏈堝害鎶ュ憡 |","椤甸潰应满足：璐㈠姟 鈫?鏂板""绋庣エ缁熻""鍏ュ彛",,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00294,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,前端变更,"| 璐㈠姟 鈫?鏂板""鏈堝害鎶ュ憡""鍏ュ彛 | 鎶ュ憡鍒楄〃椤碉紝灞曠ず宸茬敓鎴愮殑鏈堝害鎶ュ憡 |",鍙樻洿应满足：寮€绁ㄧ粺璁＄湅鏉匡紝灞曠ず寮€绁ㄩ噾棰?鏈紑绁ㄩ噾棰?瓒嬪娍,,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00295,core-finance,docs/PRD-财务模块增强.md,source_section;source_quote;atomic_assertion,前端变更,"| 璐㈠姟 鈫?鏂板""鏈堝害鎶ュ憡""鍏ュ彛 | 鎶ュ憡鍒楄〃椤碉紝灞曠ず宸茬敓鎴愮殑鏈堝害鎶ュ憡 |",椤甸潰应满足：璐㈠姟 鈫?绋庣エ缁熻 鈫?鏄庣粏,,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00296,core-finance,docs/PRD-财务模块增强.md,source_section;atomic_assertion,前端变更,| 页面 | 变更 |,鍙樻洿应满足：寮€绁ㄦ槑缁嗗垪琛紝鏀寔瀵煎嚭,73;183;282,71;181;280,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
