req_id,domain,source_path,source_section,source_quote,category,priority,atomic_assertion,expected_evidence,notes
UA2-01820,user-agent,docs/PRD-用户端体验增强.md,鍚庣瀹炵幇鐘舵€|,鍗曚釜妯″瀷渚涘簲鍟嗚鎯,logic,P1,鍗曚釜妯″瀷渚涘簲鍟嗚鎯,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01821,user-agent,docs/PRD-用户端体验增强.md,寰呭疄鐜|,璋冭瘯鍘嗗彶璁板綍,logic,P1,璋冭瘯鍘嗗彶璁板綍,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01822,user-agent,docs/PRD-用户端体验增强.md,寰呭疄鐜|,淇濆瓨鏈€杩100 鏉¤皟璇曡褰曪紝鏀寔閲嶆斁鍜屽姣,logic,P1,淇濆瓨鏈€杩100 鏉¤皟璇曡褰曪紝鏀寔閲嶆斁鍜屽姣,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01823,user-agent,docs/PRD-用户端体验增强.md,寰呭疄鐜|,澶氭ā鍨嬪姣,logic,P1,澶氭ā鍨嬪姣,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01824,user-agent,docs/PRD-用户端体验增强.md,寰呭疄鐜|,鍚屼竴璇锋眰鍙戦€佸埌澶氫釜妯″瀷锛屾í鍚戝姣,logic,P1,鍚屼竴璇锋眰鍙戦€佸埌澶氫釜妯″瀷锛屾í鍚戝姣,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01825,user-agent,docs/PRD-用户端体验增强.md,寰呭疄鐜|,浠ｇ爜鐢熸垚,logic,P1,浠ｇ爜鐢熸垚,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01826,user-agent,docs/PRD-用户端体验增强.md,寰呭疄鐜|,涓€閿敓鎴愬悇璇█璋冪敤浠ｇ爜,logic,P1,涓€閿敓鎴愬悇璇█璋冪敤浠ｇ爜,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01827,user-agent,docs/PRD-用户端体验增强.md,API 接口,POST,logic,P1,POST,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=46;118;283;315;317;318;319; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01828,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,/api/v1/playground/chat/completions,api,P1,/api/v1/playground/chat/completions,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01829,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,瀵硅瘽璋冭瘯锛堟祦寮闈炴祦寮忥紝甯﹂摼璺拷韪級,logic,P1,瀵硅瘽璋冭瘯锛堟祦寮闈炴祦寮忥紝甯﹂摼璺拷韪級,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01830,user-agent,docs/PRD-用户端体验增强.md,API 接口,model_manage,logic,P1,model_manage,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=46;48; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01832,user-agent,docs/PRD-用户端体验增强.md,API 接口,/api/v1/playground/embeddings,api,P1,/api/v1/playground/embeddings,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=46; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01833,user-agent,docs/PRD-用户端体验增强.md,API 接口,向量嵌入调试,logic,P1,向量嵌入调试,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=46; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01836,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,/api/v1/playground/rerank,api,P1,/api/v1/playground/rerank,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01837,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,閲嶆帓搴忚皟璇,logic,P1,閲嶆帓搴忚皟璇,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01839,user-agent,docs/PRD-用户端体验增强.md,API 接口,GET,logic,P1,GET,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=48;119;122;123;155;157;158;217;218;219;220;221;222;279;281;314;316;320;388;389;439;441;442;443; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01840,user-agent,docs/PRD-用户端体验增强.md,API 接口,/api/v1/playground/models,api,P1,/api/v1/playground/models,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=48; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01841,user-agent,docs/PRD-用户端体验增强.md,API 接口,可调试模型列表（按类型分组）,logic,P1,可调试模型列表（按类型分组）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=48; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01844,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,/api/v1/playground/models/:id/vendors,api,P1,/api/v1/playground/models/:id/vendors,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01845,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,妯″瀷渚涘簲鍟嗚鎯,logic,P1,妯″瀷渚涘簲鍟嗚鎯,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01847,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,"绠＄悊鍚庡彴 鈫鏂板""API 璋冭瘯""鍏ュ彛",api,P1,"绠＄悊鍚庡彴 鈫鏂板""API 璋冭瘯""鍏ュ彛",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01848,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,璇锋眰缂栬緫鍣+ 鍝嶅簲灞曠ず + 閾捐矾杩借釜闈㈡澘 + 绛栫暐閫夋嫨,logic,P1,璇锋眰缂栬緫鍣+ 鍝嶅簲灞曠ず + 閾捐矾杩借釜闈㈡澘 + 绛栫暐閫夋嫨,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01849,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,绠＄悊鍚庡彴 鈫API 璋冭瘯 鈫渚涘簲鍟嗗姣,api,P1,绠＄悊鍚庡彴 鈫API 璋冭瘯 鈫渚涘簲鍟嗗姣,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01850,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,灞曠ず鍊欓€変緵搴斿晢鍒楄〃鍙婂敭浠鍋ュ悍鍒,logic,P1,灞曠ず鍊欓€変緵搴斿晢鍒楄〃鍙婂敭浠鍋ュ悍鍒,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01851,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,妯″瀷涓績 鈫妯″瀷鍗＄墖,logic,P1,妯″瀷涓績 鈫妯″瀷鍗＄墖,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01852,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,"鏂板""璋冭瘯""鎸夐挳锛屽揩鎹疯烦杞埌 API 璋冭瘯椤",api,P1,"鏂板""璋冭瘯""鎸夐挳锛屽揩鎹疯烦杞埌 API 璋冭瘯椤",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01853,user-agent,docs/PRD-用户端体验增强.md,鑳屾櫙,鐢ㄦ埛锛堝挨鍏舵槸浼佷笟鐢ㄦ埛锛夐渶瑕佹帶鍒API 娑堣垂棰勭畻锛岄伩鍏嶆剰澶栬秴鏀€傚綋鍓嶅彧鏈変綑棰濆憡璀︼紝涓嶈兘璁剧疆棰勭畻涓婇檺鍜岃嚜鍔ㄦ殏鍋溿€|,api,P1,鐢ㄦ埛锛堝挨鍏舵槸浼佷笟鐢ㄦ埛锛夐渶瑕佹帶鍒API 娑堣垂棰勭畻锛岄伩鍏嶆剰澶栬秴鏀€傚綋鍓嶅彧鏈変綑棰濆憡璀︼紝涓嶈兘璁剧疆棰勭畻涓婇檺鍜岃嚜鍔ㄦ殏鍋溿€|,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-01854,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,棰勭畻璁剧疆,logic,P1,棰勭畻璁剧疆,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01855,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,鏃ラ绠/ 鏈堥绠/ 鎬婚绠楋紝瓒呴檺鑷姩鏆傚仠璋冪敤,logic,P1,鏃ラ绠/ 鏈堥绠/ 鎬婚绠楋紝瓒呴檺鑷姩鏆傚仠璋冪敤,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01856,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,棰勭畻閫氱煡,logic,P1,棰勭畻閫氱煡,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01857,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,娑堣垂杈惧埌 50%/80%/90%/100% 鏃堕€氱煡,logic,P1,娑堣垂杈惧埌 50%/80%/90%/100% 鏃堕€氱煡,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01858,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,瀛Key 棰勭畻,logic,P1,瀛Key 棰勭畻,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01859,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,浼佷笟鐢ㄦ埛涓烘瘡涓Key 璁剧疆鐙珛棰勭畻,logic,P1,浼佷笟鐢ㄦ埛涓烘瘡涓Key 璁剧疆鐙珛棰勭畻,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01860,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,棰勭畻鍛ㄦ湡,logic,P1,棰勭畻鍛ㄦ湡,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01861,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,鎸夎嚜鐒舵湀/鑷畾涔夊懆鏈熼噸缃,logic,P1,鎸夎嚜鐒舵湀/鑷畾涔夊懆鏈熼噸缃,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01862,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,瓒呴澶勭悊,logic,P1,瓒呴澶勭悊,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01863,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,瓒呴绠楁椂锛氭殏鍋闄嶇骇锛堝垏鎹㈠埌渚垮疁妯″瀷锛浠呭憡璀涓夌妯″紡鍙€,logic,P1,瓒呴绠楁椂锛氭殏鍋闄嶇骇锛堝垏鎹㈠埌渚垮疁妯″瀷锛浠呭憡璀涓夌妯″紡鍙€,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01864,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,棰勭畻鎶ヨ〃,logic,P1,棰勭畻鎶ヨ〃,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01865,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,灞曠ず棰勭畻浣跨敤杩涘害銆佸墿浣欓搴︺€侀浼版秷鑰楁椂闂,logic,P1,灞曠ず棰勭畻浣跨敤杩涘害銆佸墿浣欓搴︺€侀浼版秷鑰楁椂闂,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01867,user-agent,docs/PRD-用户端体验增强.md,API 接口,/api/v1/me/budget-rules,api,P1,/api/v1/me/budget-rules,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=118;119;120;121; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01868,user-agent,docs/PRD-用户端体验增强.md,API 接口,创建预算规则,logic,P1,创建预算规则,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=118; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01869,user-agent,docs/PRD-用户端体验增强.md,API 接口,用户,logic,P1,用户,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=118;119;120;121;122;123;155;156;157;158;217;218;219;220;221;222;279;280;281;282;283;314;315;316;317;318;319;320;461;463; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01872,user-agent,docs/PRD-用户端体验增强.md,API 接口,预算规则列表,logic,P1,预算规则列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=119; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01874,user-agent,docs/PRD-用户端体验增强.md,API 接口,PATCH,logic,P1,PATCH,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=120;156;280;282; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01875,user-agent,docs/PRD-用户端体验增强.md,API 接口,/api/v1/me/budget-rules/:id,api,P1,/api/v1/me/budget-rules/:id,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=120;121; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01876,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,鏇存柊棰勭畻瑙勫垯,logic,P1,鏇存柊棰勭畻瑙勫垯,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01878,user-agent,docs/PRD-用户端体验增强.md,API 接口,DELETE,logic,P1,DELETE,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=121; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01880,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,鍒犻櫎棰勭畻瑙勫垯,logic,P1,鍒犻櫎棰勭畻瑙勫垯,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01883,user-agent,docs/PRD-用户端体验增强.md,API 接口,/api/v1/me/budget-usage,api,P1,/api/v1/me/budget-usage,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=122;123; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01884,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,褰撳墠棰勭畻浣跨敤鎯呭喌,logic,P1,褰撳墠棰勭畻浣跨敤鎯呭喌,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01887,user-agent,docs/PRD-用户端体验增强.md,API 接口,/api/v1/me/budget-usage/history,api,P1,/api/v1/me/budget-usage/history,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现 MECHANICAL_RECOVERY_REVIEW: gb18030->utf8 x1; source_section_lines=41;114;151;213;275;310;381;435; source_quote_lines=123; 人工语义确认前保持 UNKNOWN，不代表需求验收通过。
UA2-01888,user-agent,docs/PRD-用户端体验增强.md,API 鎺ュ彛,棰勭畻浣跨敤鍘嗗彶,logic,P1,棰勭畻浣跨敤鍘嗗彶,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01890,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,"鐢ㄦ埛鎺у埗鍙-> 鏂板""棰勭畻绠＄悊""鍏ュ彛",logic,P1,"鐢ㄦ埛鎺у埗鍙-> 鏂板""棰勭畻绠＄悊""鍏ュ彛",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01891,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,棰勭畻瑙勫垯鍒楄〃 + 鍒涘缓/缂栬緫琛ㄥ崟,logic,P1,棰勭畻瑙勫垯鍒楄〃 + 鍒涘缓/缂栬緫琛ㄥ崟,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01892,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,鐢ㄦ埛鎺у埗鍙-> 浠〃鐩,logic,P1,鐢ㄦ埛鎺у埗鍙-> 浠〃鐩,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01893,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,棰勭畻杩涘害鏉＄粍浠讹紙鍏ㄥ眬棰勭畻浣跨敤鐜囷級,logic,P1,棰勭畻杩涘害鏉＄粍浠讹紙鍏ㄥ眬棰勭畻浣跨敤鐜囷級,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01894,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,鐢ㄦ埛鎺у埗鍙-> API Key 绠＄悊 -> Key 璇︽儏,api,P1,鐢ㄦ埛鎺у埗鍙-> API Key 绠＄悊 -> Key 璇︽儏,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01895,user-agent,docs/PRD-用户端体验增强.md,鍓嶇鍙樻洿,"鏂板""鐙珛棰勭畻""璁剧疆",logic,P1,"鏂板""鐙珛棰勭畻""璁剧疆",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01896,user-agent,docs/PRD-用户端体验增强.md,鑳屾櫙,鏂扮敤鎴锋敞鍐屽悗锛岄潰瀵圭┖鐧界殑鎺у埗鍙颁笉鐭ラ亾浠庡摢寮€濮嬨€傚綋鍓嶇己灏戜氦浜掑紡寮曞锛屽緢澶氱敤鎴锋敞鍐屽悗娌℃湁瀹屾垚绗竴娆¤皟鐢ㄥ氨娴佸け浜嗐€|,logic,P1,鏂扮敤鎴锋敞鍐屽悗锛岄潰瀵圭┖鐧界殑鎺у埗鍙颁笉鐭ラ亾浠庡摢寮€濮嬨€傚綋鍓嶇己灏戜氦浜掑紡寮曞锛屽緢澶氱敤鎴锋敞鍐屽悗娌℃湁瀹屾垚绗竴娆¤皟鐢ㄥ氨娴佸け浜嗐€|,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-01897,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,浜や簰寮忓紩瀵,logic,P1,浜や簰寮忓紩瀵,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01898,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,娉ㄥ唽鍚庡脊绐楀紩瀵硷細鍒涘缓 Key -> 澶嶅埗浠ｇ爜 -> 鍙戣捣绗竴娆¤皟鐢-> 鏌ョ湅鐢ㄩ噺,logic,P1,娉ㄥ唽鍚庡脊绐楀紩瀵硷細鍒涘缓 Key -> 澶嶅埗浠ｇ爜 -> 鍙戣捣绗竴娆¤皟鐢-> 鏌ョ湅鐢ㄩ噺,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01899,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,鎺ュ叆妫€鏌ユ竻鍗,logic,P1,鎺ュ叆妫€鏌ユ竻鍗,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01900,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,娉ㄥ唽 / 鍒涘缓 Key / 璋冭瘯璋冪敤 / 璁剧疆棰勭畻 / 鍏呭€/ 鏌ョ湅鏂囨。锛屽畬鎴愮姸鎬佹爣璁,logic,P1,娉ㄥ唽 / 鍒涘缓 Key / 璋冭瘯璋冪敤 / 璁剧疆棰勭畻 / 鍏呭€/ 鏌ョ湅鏂囨。锛屽畬鎴愮姸鎬佹爣璁,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01901,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,绀轰緥浠ｇ爜,logic,P1,绀轰緥浠ｇ爜,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01902,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,棰勭疆澶氳瑷€绀轰緥浠ｇ爜锛岀敤鎴峰彲鐩存帴澶嶅埗浣跨敤,logic,P1,棰勭疆澶氳瑷€绀轰緥浠ｇ爜锛岀敤鎴峰彲鐩存帴澶嶅埗浣跨敤,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01903,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,蹇€熸帴鍏ユā鏉,logic,P1,蹇€熸帴鍏ユā鏉,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01904,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,閫夋嫨浣跨敤鍦烘櫙锛堣亰澶鏂囨湰鐢熸垚/宓屽叆锛夛紝鑷姩鐢熸垚瀵瑰簲鐨勪唬鐮佸拰閰嶇疆,logic,P1,閫夋嫨浣跨敤鍦烘櫙锛堣亰澶鏂囨湰鐢熸垚/宓屽叆锛夛紝鑷姩鐢熸垚瀵瑰簲鐨勪唬鐮佸拰閰嶇疆,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-01905,user-agent,docs/PRD-用户端体验增强.md,鍔熻兘瑙勬牸,鏂扮敤鎴蜂华琛ㄧ洏,logic,P1,鏂扮敤鎴蜂华琛ㄧ洏,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
